sample,TOT_DEP,CITY,COUNTY,STATE,OPEN_DT,ZIP5,DEP_YR3,unique_id,INSTITUTION_SIZE,P002001,P002002,P002003,P002004,P002005,P015001,P016001,P017001,P018001,P018002,P018005,P027001,P027002,P027024,P031001,P032001,P033001,H001001,H003001,H003002,H003003,H004001,H004002,H004003,P030001,P030002,P030003,P030004,P030005,P030006,P030007,P030008,P030009,P030010,P030011,P030012,P030013,P030014,P030015,P030016,P032002,P032003,P032004,P032005,P032006,P032007,P032008,P032009,P032010,P032011,P032012,P032013,P035001,P035002,P035003,P035004,P035005,P035006,P035007,P035008,P035009,P035010,P052001,P052002,P052003,P052004,P052005,P052006,P052007,P052008,P052009,P052010,P052011,P052012,P052013,P052014,P052015,P052016,P052017,P053001,P060001,P060002,P060003,P061001,P061002,P061003,P076001,P076002,P076003,P076004,P076005,P076006,P076007,P076008,P076009,P076010,P076011,P076012,P076013,P076014,P076015,P076016,P076017,P077001,P082001,H034001,H034002,H034003,H034004,H034005,H034006,H034007,H034008,H034009,H034010,H040001,H040002,H040003,H040004,H040005,H040006,H040007,H040008,H040009,H040010,H047001,H047002,H047003,H050001,H050002,H050003,H084001,H084002,H084003,H084004,H084005,H084006,H084007,H084008,H084009,H084010,H084011,H084012,H084013,H084014,H084015,H084016,H084017,H084018,H084019,H084020,H084021,H084022,H084023,H084024,H084025,NUM_BANK,NUM_BR,Longitude,Latitude,Column 172
Build,98192,Broadway,Rockingham,Virginia,04/18/2006,22815,13561,10000145,SMALL,6856,2320,0,,,2640,6795,2.57,2640,548,2092,6856,6795,61,1960,5815,2.97,2970,2970,2640,330,2640,2054,586,3639,3379,2901,478,13,13,0,0,0,,0,0,2,41,12,192,2412,6,2406,655,0,655,205,0,205,175,7,168,3639,3379,2901,478,401,47,20,6,4,260,2633,171,138,161,245,191,212,209,244,194,304,236,210,72,20,9,17,39738,2633,393,2240,2633,1013,1620,1935,42,79,94,187,125,155,124,207,161,264,201,183,70,20,7,16,44125,17269,2939,123,179,281,361,685,295,249,141,625,2615,154,338,878,790,14,429,6,6,0,2939,2863,76,2939,2894,45,2001,30,26,12,23,44,41,0,111,55,154,190,287,241,284,195,80,63,49,32,35,39,2,8,0,3,3,-78.80513,38.619654,0.5388453628
Build,158589,Stephens Cit,Frederick,Virginia,05/30/2006,22655,15998,10000152,SMALL,13417,11268,11268,,,4941,13384,2.71,4941,951,3990,13417,13384,33,3754,11683,3.11,5156,5156,4941,215,4941,3860,1081,7060,6789,6064,725,6,6,0,0,0,,0,0,2,77,11,175,5180,6,5174,483,0,483,291,0,291,931,0,931,7060,6789,6064,725,570,153,0,0,2,271,4886,257,202,273,207,144,386,304,388,326,533,870,621,250,48,29,48,49392,4886,621,4265,4886,1788,3098,3722,86,104,149,148,98,231,228,328,272,455,737,573,219,33,15,46,55175,19623,5161,182,639,957,1547,1025,265,138,103,305,4929,1152,193,3046,280,0,225,0,8,25,5161,5141,20,5161,5143,18,3869,2,0,12,23,7,55,20,40,139,237,197,356,423,793,853,357,142,136,35,18,8,9,7,0,4,5,-78.20713,39.07814,0.5419307989
Build,872435,Virginia Bea,Virginia Beach,Virginia,08/06/2006,23451,6603,10000374,SMALL,41499,41499,41499,,,19220,40756,2.12,19220,6802,12418,41499,40756,743,9992,27793,2.78,21824,21824,19220,2604,19220,9819,9401,23088,20820,18821,1999,297,276,0,0,0,,21,4,234,658,258,817,15513,112,15401,4936,44,4892,899,11,888,923,130,793,23088,20820,18821,1999,1682,206,85,19,7,2268,19241,1299,869,944,1247,1379,1325,1280,1275,829,1612,1992,1864,1203,582,566,975,45014,19241,2500,16741,19241,8268,10973,10184,386,371,401,570,663,495,630,565,357,886,1118,1318,854,437,403,730,57371,32205,21828,320,1163,2025,5366,5339,2658,2919,1127,911,19217,5078,294,11513,2204,0,38,26,17,47,21828,21767,61,21828,21785,43,9784,152,43,46,16,32,0,13,102,150,280,317,366,260,799,951,851,843,1314,740,1121,692,387,189,120,9,14,-76.00098,36.864788,0.5436685497
Build,57391,Lusby,Calvert,Maryland,07/10/2006,20657,2431,10000134,SMALL,18110,16159,0,,,6128,18107,2.95,6128,1018,5110,18110,18107,3,4801,15963,3.32,6808,6808,6128,680,6128,5203,925,8669,8290,6773,1517,90,83,0,7,0,,0,0,0,48,72,169,3793,9,3784,1977,0,1977,536,0,536,2194,81,2113,8669,8290,6773,1517,1285,152,62,0,18,379,6142,178,216,196,235,259,372,273,460,301,749,950,1057,529,205,82,80,56526,6142,731,5411,6142,2227,3915,4846,131,85,135,134,235,250,259,357,246,570,809,944,437,150,64,40,60284,21887,6795,236,1202,2021,1314,1014,526,175,141,166,6125,70,288,4807,761,0,164,9,16,10,6795,6773,22,6795,6748,47,5205,21,18,0,21,0,0,9,9,12,19,37,266,436,1336,1318,451,286,357,195,218,75,62,36,23,1,1,-76.43328,38.370044,0.5489508638
Build,608431,Sterling,Fairfax,Virginia,06/18/2007,20164,64935,10000327,SMALL,34325,34309,34309,,,11696,34321,2.93,11696,2101,9595,34325,34321,4,8719,29170,3.35,11944,11944,11696,248,11696,9170,2526,19513,18231,15991,2240,220,82,0,80,6,,52,35,36,213,90,688,11016,58,10958,3840,5,3835,2244,19,2225,1725,138,1587,19513,18231,15991,2240,1746,300,142,14,38,1282,11754,238,120,184,341,235,412,466,651,539,1079,1998,2597,1425,778,454,237,71325,11754,1347,10407,11754,4865,6889,8768,65,43,142,175,151,261,326,379,350,803,1451,2163,1250,633,375,201,77004,27005,11971,291,517,1282,3269,4263,2016,244,36,53,11738,5314,63,6145,122,0,46,0,10,38,11971,11949,22,11971,11949,22,9244,7,13,0,0,0,9,0,0,40,54,181,232,497,897,1580,2832,1284,1095,327,167,14,15,0,0,11,14,-77.39295,39.011909,0.5503665665
Build,861891,Chantilly,Fairfax,Virginia,05/08/2006,20151,13608,10000120,SMALL,17162,17144,17144,,,5281,17115,3.24,5281,602,4679,17162,17115,47,4420,15486,3.5,5430,5430,5281,149,5281,4705,576,9155,8251,7170,1081,383,78,7,272,0,,26,0,21,132,31,337,4540,33,4507,2120,28,2092,1051,33,1018,1107,289,818,9155,8251,7170,1081,749,164,142,20,6,904,5394,59,72,41,34,120,174,156,122,229,378,663,1056,912,530,623,225,89862,5394,679,4715,5394,2817,2577,4485,47,43,40,15,99,118,111,116,171,239,583,831,783,481,621,187,94720,30820,5496,181,340,581,2746,1075,483,41,31,18,5347,2889,78,2277,85,0,0,0,8,10,5496,5442,54,5496,5466,30,4756,108,51,60,20,48,32,8,65,18,27,62,186,83,222,197,432,687,865,645,696,210,18,5,11,12,14,-77.4363,38.889111,0.55677687
Build,698147,Salem,Salem,Virginia,02/01/2007,24153,857,10000279,SMALL,35592,27872,27872,,,14104,33386,2.37,14104,3762,10342,35592,33386,2206,9702,27634,2.85,14712,14712,14104,608,14104,10256,3848,17293,16331,14761,1570,62,46,0,7,0,,9,28,5,525,88,254,14248,42,14206,1932,7,1925,434,0,434,425,13,412,17293,16331,14761,1570,1371,177,22,0,0,962,14101,1049,739,1007,1179,936,1046,978,972,780,1535,1323,1315,609,269,205,159,40477,14101,1154,12947,14101,5589,8512,9717,292,247,458,625,514,706,647,779,672,1263,1160,1203,550,269,186,146,49237,20405,14678,194,718,756,2372,2840,2747,2114,1363,1574,14096,6444,512,4582,2194,0,307,16,27,14,14678,14624,54,14678,14590,88,10244,198,96,89,73,20,57,84,239,301,699,921,992,1303,1526,1323,749,561,394,323,219,54,17,0,6,9,16,-80.07821,37.288807,0.557067214
Build,60266,Suffolk,Suffolk City,Virginia,10/15/2007,23435,24556,10000407,SMALL,15089,13764,13762,,,5194,14967,2.88,5194,707,4487,15089,14967,122,4271,13498,3.16,5442,5442,5194,248,5194,4366,828,7454,7110,6294,816,35,35,0,0,0,,0,0,0,96,36,177,4218,30,4188,2017,0,2017,778,0,778,264,5,259,7454,7110,6294,816,604,160,11,32,9,344,5162,248,237,161,180,234,282,311,417,353,657,758,721,345,117,99,42,52036,5162,414,4748,5162,1906,3256,4287,141,161,133,93,184,227,246,331,274,575,681,679,324,106,99,33,55183,20426,5415,521,1581,496,796,1044,561,244,95,77,5153,2639,129,1988,352,0,22,0,18,5,5415,5386,29,5415,5371,44,4331,23,37,36,21,27,22,30,114,41,66,140,251,376,608,958,592,330,406,131,108,7,7,0,0,4,4,-76.46521,36.84882,0.5587831945
Build,38293,Bristol,Washington,Virginia,07/17/2006,24202,702,10000307,SMALL,12340,3556,3402,,,5070,12325,2.43,5070,1168,3902,12340,12325,15,3761,10703,2.85,5441,5441,5070,371,5070,4091,979,5728,5525,4992,533,19,19,0,0,0,,0,0,0,0,27,157,4276,8,4268,850,0,850,239,0,239,206,11,195,5728,5525,4992,533,471,52,10,0,0,203,4978,554,328,451,467,408,416,349,407,238,441,382,349,73,24,16,75,32979,4978,545,4433,4978,1370,3608,3718,177,177,278,336,324,327,306,369,210,374,345,331,58,24,16,66,38885,18211,5407,113,358,383,1034,1312,903,609,330,365,5038,530,291,3434,459,46,259,0,0,19,5407,5332,75,5407,5297,110,4057,195,118,72,26,85,85,80,319,344,393,390,284,382,498,401,118,91,85,50,8,9,8,8,8,3,3,-82.18137,36.645419,0.5654022198
Build,572648,Baltimore,Baltimore City,Maryland,10/01/2005,21201,4659,10000139,SMALL,15097,15097,15097,,,7987,13252,1.66,7987,5043,2944,15097,13252,1845,2078,6025,2.9,9082,9082,7987,1095,7987,625,7362,5299,2020,1684,336,1270,873,8,234,131,,24,0,38,1797,51,123,3599,422,3177,692,333,359,245,91,154,640,424,216,5299,2020,1684,336,233,33,20,29,21,3279,8150,2999,902,675,532,359,448,256,343,263,392,348,257,163,45,76,92,16148,8150,405,7745,8150,1490,6660,2046,592,210,165,166,144,95,46,78,93,108,93,86,77,5,57,31,21102,17868,9160,244,179,127,1396,1686,1205,671,721,2931,8086,3642,44,3549,360,0,0,0,254,237,9160,8967,193,9160,8941,219,593,0,0,24,0,0,6,26,27,52,20,32,28,75,103,52,17,8,33,27,30,19,14,0,0,11,16,-76.62118,39.295306,0.565838092
Build,101709,Hanover,Anne Arundel,Maryland,07/25/2005,21076,17978,10000072,LARGE,7907,7176,7176,,,2655,7835,2.95,2655,392,2263,7907,7835,72,2140,6997,3.27,2749,2749,2655,94,2655,2370,285,4378,4176,3693,483,81,0,5,21,55,,0,0,0,10,16,95,2887,0,2887,808,20,788,265,0,265,323,61,262,4378,4176,3693,483,425,29,0,7,22,202,2600,37,29,59,90,93,130,76,100,46,244,476,596,240,215,128,41,71264,2600,210,2390,2600,1110,1490,2106,6,15,21,57,52,85,62,70,37,207,387,542,215,203,106,41,77687,26785,2624,131,313,339,1045,133,243,161,106,153,2575,638,213,1249,455,0,20,0,0,0,2624,2613,11,2624,2596,28,2371,43,49,32,16,42,18,9,6,12,8,0,6,66,216,471,544,363,325,102,24,0,0,19,0,7,7,-76.71706,39.167708,0.5703459268
Build,148957,Wise,Wise,Virginia,04/06/2006,24293,31934,10000184,SMALL,10430,3986,0,,,4040,9720,2.41,4040,1058,2982,10430,9720,710,2854,8274,2.9,4442,4442,4040,402,4040,3091,949,4357,4040,3594,446,8,0,0,0,0,,8,0,7,171,38,93,3373,8,3365,556,0,556,85,0,85,250,0,250,4357,4040,3594,446,377,41,21,7,0,317,4100,540,499,351,388,256,325,324,190,211,299,288,234,85,31,37,42,30237,4100,281,3819,4100,1057,3043,2916,238,245,220,266,165,243,257,164,217,271,232,219,76,24,37,42,36731,15626,4479,108,476,380,903,1257,455,387,203,310,4113,9,141,3372,410,99,67,0,15,0,4479,4408,71,4479,4413,66,3174,201,152,94,168,143,96,135,261,187,266,302,267,185,228,248,92,54,54,11,11,12,0,7,0,5,5,-82.56963,36.979817,0.5779129402
Build,0,Arvonia,Buckingham,Virginia,11/28/2006,23004,4133,10000238,SMALL,1056,0,0,,,409,1056,2.58,409,100,309,1056,1056,0,294,888,3.02,498,498,409,89,409,331,78,478,453,376,77,0,0,0,0,0,,0,0,0,0,25,0,164,0,164,91,0,91,127,0,127,96,0,96,478,453,376,77,57,10,0,10,0,25,454,79,72,33,37,9,26,30,27,13,78,31,0,10,0,0,9,26667,454,28,426,454,64,390,343,59,14,16,37,14,26,30,19,0,78,31,0,10,0,0,9,36719,12392,545,14,64,22,56,110,58,116,14,91,443,8,68,150,77,0,132,0,8,0,545,506,39,545,516,29,370,7,9,20,15,32,63,38,17,31,43,34,15,8,24,7,0,0,0,7,0,0,0,0,0,0,0,-78.38899,37.673369,0.5800387852
Build,403695,Baltimore,Baltimore City,Maryland,02/07/2005,21202,228211,10000007,LARGE,23572,23572,23572,,,7779,15722,2.02,7779,3961,3818,23572,15722,7850,2971,9241,3.11,9787,9787,7779,2008,7779,1527,6252,5936,2731,2075,656,1767,1444,18,129,44,,132,13,56,1129,52,188,3654,758,2896,1069,445,624,389,187,202,636,377,259,5936,2731,2075,656,467,82,62,20,25,3205,7724,2502,621,638,654,412,439,439,320,214,431,357,396,106,47,40,108,20636,7724,493,7231,7724,1500,6224,3044,860,274,225,306,177,168,130,65,87,221,165,216,59,6,23,62,22191,12100,9764,26,578,435,972,818,997,1162,987,3789,7733,3807,87,2926,467,20,0,0,231,195,9764,9410,354,9764,9413,351,1516,15,43,14,26,54,60,59,182,182,229,137,133,81,57,95,38,30,10,0,19,9,34,0,9,10,10,-76.60693,39.296507,0.5820919096
Build,623632,Warrenton,Fauquier,Virginia,07/05/2005,20186,26935,10000085,SMALL,11138,6549,0,,,4300,10716,2.49,4300,1182,3118,11138,10716,422,2856,8708,3.05,4555,4555,4300,255,4300,2852,1448,5308,4736,4211,525,38,9,0,6,7,,16,0,0,282,21,231,2677,25,2652,845,0,845,573,0,573,982,13,969,5308,4736,4211,525,342,105,14,29,35,572,4189,218,170,242,148,223,195,141,175,186,428,604,636,400,185,142,96,59235,4189,601,3588,4189,1857,2332,2709,72,110,98,65,98,66,66,59,142,318,461,503,300,156,121,74,66924,27776,4469,138,479,377,963,621,341,520,184,846,4193,1604,442,1556,458,8,88,0,27,10,4469,4423,46,4469,4416,53,2842,0,0,8,0,0,0,0,0,17,69,60,113,184,340,280,394,218,391,259,209,143,74,43,40,7,9,-77.8145,38.707135,0.5942905261
Build,0,Whitetop,Grayson,Virginia,11/17/2006,24292,3718,10000242,SMALL,614,0,0,,,265,614,2.32,265,71,194,614,614,0,189,526,2.78,312,312,265,47,265,236,29,270,243,155,88,0,0,0,0,0,,0,0,0,19,0,8,67,0,67,124,0,124,32,0,32,39,0,39,270,243,155,88,59,29,0,0,0,27,282,37,49,21,16,31,18,25,17,22,22,10,9,5,0,0,0,28646,282,56,226,282,67,215,188,20,16,17,8,15,18,25,11,22,12,10,9,5,0,0,0,36250,15501,283,0,17,31,37,105,35,14,29,15,257,0,0,58,152,0,47,0,0,0,283,283,0,283,283,0,229,34,0,7,0,0,30,9,23,13,24,23,5,0,6,20,17,6,0,0,6,6,0,0,0,0,0,-81.59154,36.59565,0.5990928325
Build,278879,Leesburg,Loudoun,Virginia,10/01/2006,20176,36010,10000385,LARGE,19410,16552,16552,,,6695,18940,2.83,6695,1239,5456,19410,18940,470,5018,16278,3.24,7033,7033,6695,338,6695,4672,2023,10301,9467,8274,1193,102,79,0,0,23,,0,3,6,169,66,488,4953,17,4936,2430,0,2430,1152,0,1152,1278,85,1193,10301,9467,8274,1193,958,154,56,25,0,834,6762,172,71,175,209,273,302,212,317,319,539,996,1200,805,408,378,386,71393,6762,852,5910,6762,2882,3880,5061,98,41,123,158,122,244,152,166,176,396,766,883,692,389,343,312,77460,31791,7085,757,1434,1244,1587,1094,267,176,80,446,6733,3450,407,2396,449,0,31,0,0,0,7085,7033,52,7085,7046,39,4691,28,38,0,0,0,14,7,8,16,79,129,32,94,400,591,332,396,688,687,634,194,154,128,42,11,13,-77.54519,39.138978,0.5994951802
Build,1639243,Washington,District Of Columbia,District Of Colum,10/25/2005,20006,236345,10000153,SMALL,1874,1874,1874,,,669,861,1.29,669,523,146,1874,861,1013,38,83,2.18,705,705,669,36,669,34,635,491,22,22,0,112,21,0,91,0,,0,0,0,357,0,0,435,72,363,49,33,16,7,7,0,0,0,0,491,22,22,0,0,0,0,0,0,469,657,354,24,67,20,64,30,24,30,8,0,8,15,0,0,13,0,5787,657,14,643,657,175,482,34,14,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,21071,8138,654,0,0,5,0,54,218,226,33,118,635,400,19,202,0,0,0,0,0,14,654,647,7,654,637,17,37,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,22,-77.04195,38.897567,0.6036344171
Build,541037,Virginia Bea,Virginia Beach,Virginia,11/01/2005,23452,37146,10000149,SMALL,61108,61108,61108,,,22320,60599,2.72,22320,4371,17949,61108,60599,509,16309,50905,3.12,23003,23003,22320,683,22320,14040,8280,31004,28842,24843,3999,327,309,0,12,0,,0,23,140,579,332,761,22491,120,22371,5405,93,5312,1337,31,1306,1010,83,927,31004,28842,24843,3999,3307,473,95,71,53,2162,22304,983,827,969,1281,1824,1650,1697,1610,1493,2487,2597,2513,867,634,396,476,45984,22304,2466,19838,22304,8342,13962,16431,549,415,678,830,1055,1094,1166,1125,1210,1939,2065,2206,737,558,345,459,50361,21470,22963,119,432,1299,5386,6637,6962,1828,200,100,22290,7099,77,13433,1493,11,61,0,42,74,22963,22935,28,22963,22922,41,13990,16,0,0,7,0,0,8,119,486,369,1004,1721,2200,2942,1381,775,670,683,393,583,300,216,76,41,9,16,-76.09333,36.839209,0.6126940628
Build,1003786,Frederick,Frederick,Maryland,10/15/2007,21701,32661,10000402,SMALL,32261,29166,29166,,,13062,30779,2.36,13062,3982,9080,32261,30779,1482,7993,23775,2.97,13801,13801,13062,739,13062,8259,4803,17520,15674,13305,2369,289,121,0,64,32,,72,53,68,851,56,529,10116,126,9990,2115,8,2107,2024,34,1990,2736,121,2615,17520,15674,13305,2369,1896,254,66,35,118,1846,13139,698,705,622,697,702,671,828,720,696,1176,1715,1827,994,422,326,340,51790,13139,1356,11783,13139,5517,7622,8018,234,242,320,261,279,345,404,385,351,770,1284,1423,835,346,263,276,64930,26429,13858,515,1642,1488,2097,1209,1220,1299,724,3664,13128,6105,192,4384,2309,0,78,0,30,30,13858,13800,58,13858,13781,77,8243,0,8,6,12,10,11,10,39,48,142,276,423,410,1304,1699,1028,777,928,603,313,71,88,22,15,13,24,-77.38902,39.423344,0.6181471976
Build,547359,Owings Mills,Baltimore,Maryland,09/15/2005,21117,20387,10000083,SMALL,41411,39440,39440,,,16922,40947,2.42,16922,4585,12337,41411,40947,464,10838,32455,2.99,17793,17793,16922,871,16922,10241,6681,22969,20551,18822,1729,1464,166,0,1149,113,,36,0,0,220,93,641,11339,191,11148,6870,524,6346,2473,516,1957,1646,233,1413,22969,20551,18822,1729,1410,233,60,0,26,2418,16956,658,489,569,600,746,1072,1020,951,607,1765,2250,2611,1456,638,605,919,60005,16956,1988,14968,16956,6841,10115,10877,224,261,358,325,453,450,430,562,339,985,1504,1928,1150,551,534,823,70658,32755,17804,1012,3570,3745,3196,2925,1424,1199,211,522,16962,8979,144,6361,1380,8,11,0,22,57,17804,17749,55,17804,17792,12,10299,0,9,0,8,0,0,0,0,15,52,121,412,702,2289,1775,992,512,1314,580,736,360,172,151,99,12,15,-76.78388,39.419105,0.6203755243
Build,1327172,Washington,District Of Columbia,District Of Colum,10/09/2007,20036,68645,10000398,SMALL,3808,3808,3808,,,2883,3781,1.31,2883,2158,725,3808,3781,27,324,730,2.25,3107,3107,2883,224,2883,1018,1865,3241,577,511,66,969,96,0,804,9,,60,0,28,1388,79,200,2150,510,1640,619,283,336,157,91,66,115,85,30,3241,577,511,66,54,0,0,12,0,2664,2981,256,105,81,130,197,171,187,183,97,330,247,378,219,91,142,167,51847,2981,429,2552,2981,1488,1493,374,7,0,0,0,0,0,0,10,0,0,23,123,52,35,36,88,109991,54554,3239,18,63,0,205,500,629,468,259,1097,3017,1516,50,1156,267,0,0,0,28,0,3239,3211,28,3239,3212,27,1059,0,0,0,0,0,9,0,52,92,55,29,47,101,134,140,43,55,67,56,47,35,72,25,0,13,21,-77.04148,38.906778,0.6218795809
Build,186351,Virginia Bea,Virginia Beach,Virginia,05/21/2007,23456,14242,10000357,LARGE,75824,73656,73656,,,24107,74810,3.1,24107,2886,21221,75824,74810,1014,19810,66936,3.38,25582,25582,24107,1475,24107,18918,5189,39071,37042,32984,4058,203,196,0,0,0,,7,70,72,241,499,944,23739,56,23683,10076,72,10004,2629,43,2586,1683,32,1651,39071,37042,32984,4058,3246,590,141,50,31,2029,24121,753,622,792,975,1356,1396,1486,1398,1611,2954,4115,3773,1458,773,325,334,55124,24121,2636,21485,24121,8703,15418,19945,608,412,517,669,935,1004,1173,1150,1318,2492,3560,3538,1286,719,284,280,58674,20185,25547,1356,4032,4033,9701,4706,990,408,121,200,24094,9645,275,13423,548,0,82,0,37,84,25547,25463,84,25547,25475,72,18982,15,15,6,0,13,57,33,207,599,855,781,926,1813,3690,3176,2583,1651,1371,643,443,52,16,12,25,6,8,-76.06139,36.762459,0.6245781779
Build,1668117,Rockville,Montgomery,Maryland,12/26/2006,20850,64089,10000340,LARGE,33557,33557,33557,,,12064,32224,2.67,12064,2792,9272,33557,32224,1333,8499,26889,3.16,12548,12548,12064,484,12064,8710,3354,17026,13683,12073,1610,2134,591,16,1424,63,,40,0,13,274,65,857,8114,350,7764,3651,402,3249,2357,566,1791,2047,816,1231,17026,13683,12073,1610,1341,156,53,54,6,3343,12033,529,383,268,328,374,396,471,425,498,962,1410,1693,1268,1062,1180,786,74655,12033,1962,10071,12033,7019,5014,8526,256,190,165,166,198,216,263,199,298,612,981,1158,1060,946,1114,704,88928,34698,12500,954,1691,1298,1255,2713,2357,1279,393,560,12007,9430,55,1938,558,0,0,0,16,10,12500,12478,22,12500,12479,21,8670,5,13,43,16,10,7,7,15,28,61,80,187,183,603,862,785,512,1125,1217,1399,657,688,104,63,18,32,-77.1718,39.093408,0.6290408531
Build,66138,Bristow,Prince Willia,Virginia,04/25/2007,20136,38884,10000272,LARGE,8910,7447,7447,,,2838,8807,3.1,2838,266,2572,8910,8807,103,2432,8110,3.33,2964,2964,2838,126,2838,2737,101,4618,4292,3806,486,99,33,0,8,58,,0,0,0,0,25,202,1383,0,1383,1303,13,1290,884,0,884,846,86,760,4618,4292,3806,486,315,107,28,36,0,326,2886,52,18,36,21,38,29,70,83,79,181,640,646,516,162,207,108,81788,2886,372,2514,2886,1325,1561,2466,36,9,6,39,19,16,53,67,36,164,492,592,468,160,207,102,86122,31020,2966,754,1535,295,192,45,79,27,8,31,2843,2536,8,164,126,0,9,0,0,0,2966,2966,0,2966,2966,0,2763,0,11,0,0,0,0,8,0,0,0,8,0,0,258,352,322,316,850,508,99,31,0,0,0,5,5,-77.56917,38.7475,0.6323865333
Build,178480,Pennington G,Lee,Virginia,07/10/2006,24277,668,10000365,SMALL,5784,0,0,,,2464,5747,2.33,2464,728,1736,5784,5747,37,1671,4821,2.89,2845,2845,2464,381,2464,1677,787,1805,1727,1470,257,6,6,0,0,0,,0,0,0,17,13,42,1210,6,1204,274,0,274,111,0,111,168,0,168,1805,1727,1470,257,203,17,15,11,11,78,2460,595,314,241,142,288,152,130,99,63,136,144,96,27,0,5,28,22687,2460,188,2272,2460,511,1949,1648,250,147,138,118,234,127,89,97,53,121,126,96,19,0,5,28,28393,13474,2849,65,224,200,375,694,306,263,329,393,2476,7,53,1637,420,284,60,0,11,4,2849,2725,124,2849,2748,101,1721,105,83,70,119,74,133,101,117,235,200,96,93,58,101,69,43,0,0,17,7,0,0,0,0,4,4,-83.04178,36.756705,0.6324109389
Build,794528,Silver Sprin,Montgomery,Maryland,07/17/2006,20910,9366,10000185,LARGE,35588,35588,35588,,,16292,34953,2.15,16292,6689,9603,35588,34953,635,7861,23451,2.98,16781,16781,16292,489,16292,5853,10439,20421,12843,10923,1920,5834,1810,9,3857,80,,78,15,124,695,84,826,8399,855,7544,6127,2181,3946,3091,1634,1457,1978,1164,814,20421,12843,10923,1920,1538,298,52,24,8,7578,16238,992,560,736,686,892,1074,1037,960,1053,1610,1755,1999,1052,691,733,408,50552,16238,2027,14211,16238,7121,9117,7885,206,160,270,255,288,384,445,410,445,713,918,1243,758,511,582,297,65717,30359,16768,42,261,679,969,2020,4558,3425,2199,2615,16259,10421,215,4407,1010,0,0,0,118,88,16768,16718,50,16768,16660,108,5803,7,0,13,0,0,7,14,29,62,42,118,110,165,271,312,878,944,1240,681,682,177,51,0,0,12,15,-77.03404,38.999992,0.6404704319
Build,1034893,Bel Air,Harford,Maryland,01/20/2005,21014,9345,10000006,SMALL,33024,33024,33024,,,12216,32457,2.66,12216,2790,9426,33024,32457,567,8958,28301,3.16,12617,12617,12216,401,12216,9716,2500,16374,15418,14047,1371,164,125,8,0,31,,0,19,6,163,52,552,7424,0,7424,3884,9,3875,2653,48,2605,1861,107,1754,16374,15418,14047,1371,1154,134,64,11,8,956,12281,440,360,477,561,615,592,585,550,640,1135,1637,2232,1321,490,378,268,61472,12281,1219,11062,12281,6355,5926,8991,108,98,121,257,369,318,294,353,488,943,1401,1944,1216,466,359,256,72495,26598,12616,559,1060,1948,2999,2357,1779,1300,264,350,12204,5986,139,4913,1120,0,15,0,31,0,12616,12569,47,12616,12579,37,9691,0,12,7,9,0,20,0,0,56,160,275,522,401,1154,1470,1822,1507,1258,538,403,41,11,17,8,16,24,-76.34957,39.536057,0.6484207793
Build,938773,Fredericksbu,Fredericksbur,Virginia,05/02/2007,22401,1142,10000318,SMALL,19279,19223,19223,,,8102,16960,2.09,8102,3178,4924,19279,16960,2319,3925,11029,2.81,8888,8888,8102,786,8102,2882,5220,9659,8039,6824,1215,411,116,0,0,221,,74,0,44,725,107,333,6687,83,6604,961,11,950,442,20,422,1236,297,939,9659,8039,6824,1215,870,124,86,34,101,1620,8086,809,765,606,601,706,589,449,397,402,627,755,564,285,166,189,176,34585,8086,824,7262,8086,2774,5312,3942,267,221,240,220,289,229,225,219,175,334,380,480,242,156,158,107,47148,21527,8888,288,402,355,990,2270,896,854,796,2037,8102,4230,188,2884,746,5,11,0,31,7,8888,8873,15,8888,8861,27,2876,17,11,7,0,0,30,7,42,82,92,209,162,248,416,304,345,247,275,144,100,89,42,7,0,13,20,-77.47077,38.301829,0.6485186275
Build,538856,Norfolk,Norfolk City,Virginia,05/02/2005,23510,107641,10000015,SMALL,5191,5191,5191,,,1865,3663,1.96,1865,844,1021,5191,3663,1528,899,2526,2.81,1969,1969,1865,104,1865,367,1498,1478,1109,969,140,121,112,0,0,0,,9,0,5,189,5,49,1193,45,1148,166,63,103,27,5,22,43,8,35,1478,1109,969,140,105,20,0,6,9,369,1802,446,202,96,76,133,86,94,107,87,92,125,98,33,26,49,52,27500,1802,101,1701,1802,487,1315,841,261,139,55,27,63,41,12,11,20,23,53,45,18,17,16,40,17228,19377,1990,97,55,81,383,62,342,392,209,369,1872,675,32,825,97,0,0,0,123,120,1990,1977,13,1990,1968,22,355,0,0,0,0,0,0,0,0,0,6,0,24,9,32,23,33,34,63,56,51,24,0,0,0,9,10,-76.29028,36.852547,0.6502749946
